user_id,age,gender,married,has_children,home_country,home_city,home_airport,user_since_days,total_session,total_clicks,total_session_duration_sec,trip_count,total_cancellation,total_successfull_trip,total_trip_duration_hrs,unique_destination_city,Total_spent,num_hotel_stayed,total_hotel_booking,total_nights,total_room,total_hotel_expenditure,total_flight_booked,total_return_flight,total_cancel_flights,total_seat,total_checked_bags,total_distance_flown_km,total_flight_expenditure,total_airline_used,total_destination_airport_used,total_origin_airport_used,total_discounted_flight,total_discounted_hotel
557726,49,F,True,False,USA,Des Moines,DSM,110,8,292,7893.0,3,1,2,528.0,2,0.0,0,0,0.0,0.0,0.0,4.0,2,0.0,3.0,1.0,14063.078654677895,9039.3,2,2,1,1.0,
557794,45,F,False,True,USA,New York,JFK,110,8,108,802.0,4,0,4,456.0,4,1183.51,3,3,13.209999999999999,3.0,2144.0,8.0,4,0.0,4.0,4.0,8982.146758557576,1434.9,3,4,1,2.0,
559441,65,F,True,False,USA,Montgomery,MXF,109,9,118,870.0,2,0,2,72.0,1,0.0,1,1,3.0,1.0,453.0,2.0,1,0.0,1.0,1.0,1089.4825866555805,165.17,1,1,1,,
559461,24,F,True,True,USA,New York,JFK,109,8,114,853.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
559464,35,F,False,False,USA,Orlando,MCO,109,8,93,697.0,2,0,2,336.0,2,1975.6100000000001,1,1,11.95,1.0,1573.0,4.0,2,0.0,2.0,1.0,4210.001431370719,705.6700000000001,2,2,1,,
560529,16,F,False,False,USA,San Diego,NZY,109,8,95,709.0,1,0,1,192.0,0,0.0,1,1,8.0,2.0,1568.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
560870,53,M,True,False,USA,Spokane,SFF,109,8,114,849.0,2,0,2,216.0,2,1179.1100000000001,1,1,4.91,1.0,560.0,4.0,2,0.0,2.0,1.0,6181.579989609721,1083.52,2,2,1,,1.0
561044,66,F,False,False,USA,Cleveland,CLE,109,8,64,481.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
561353,39,F,False,False,USA,Milwaukee,MKE,108,8,87,641.0,4,0,4,360.0,4,1802.8000000000002,3,3,8.66,3.0,1138.0,7.0,3,0.0,4.0,0.0,5862.940603686897,951.44,4,4,1,,
561710,40,F,False,False,USA,Los Angeles,LAX,108,9,197,1478.0,3,0,3,240.0,3,1910.1799999999998,2,2,7.75,2.0,1044.0,6.0,3,0.0,3.0,3.0,7501.714049499775,1335.28,3,3,1,,
563021,49,F,True,True,USA,Corpus Christi,CRP,108,8,80,602.0,1,0,1,48.0,1,901.4,1,1,1.95,1.0,402.0,2.0,1,0.0,1.0,0.0,2595.639883662745,499.4,1,1,1,,
563162,33,F,False,True,Canada,Toronto,YKZ,107,8,133,998.0,3,0,3,216.0,2,2007.77,3,3,8.62,3.0,418.0,6.0,3,0.0,3.0,0.0,8981.487791573862,1589.77,2,2,1,,1.0
563592,36,M,False,False,USA,Newark,EWR,107,8,134,999.0,3,0,3,360.0,2,7906.9800000000005,3,3,13.68,6.0,2749.0,4.0,2,0.0,4.0,0.0,6091.2478602691845,6037.9800000000005,2,2,1,1.0,
563773,29,M,False,False,USA,Mobile,MOB,107,8,136,1008.0,3,0,3,456.0,2,2031.66,3,3,17.92,3.0,4455.0,4.0,2,0.0,2.0,1.0,2233.1487440958426,416.66,2,2,1,,1.0
563995,26,M,False,True,USA,Sacramento,MHR,107,8,67,497.0,2,0,2,240.0,2,8018.1,2,2,9.66,4.0,2764.0,4.0,2,0.0,4.0,2.0,7266.880365276984,5254.1,2,2,1,,1.0
564588,17,F,False,True,USA,Indianapolis,IND,107,8,110,821.0,2,0,2,192.0,0,0.0,2,2,8.0,2.0,997.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0
565131,37,F,True,False,Canada,Winnipeg,YAV,107,8,153,1147.0,3,0,3,288.0,3,1294.4699999999998,3,3,8.37,3.0,1444.0,6.0,3,0.0,3.0,2.0,4277.539956353965,482.47,3,3,1,1.0,
566097,65,F,True,False,USA,Long Beach,LGB,106,8,95,701.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
566682,51,F,False,True,USA,Spokane,GEG,106,8,129,956.0,3,0,3,96.0,3,991.6600000000001,2,2,1.7400000000000002,2.0,0.0,6.0,3,0.0,3.0,1.0,8401.366799269048,1446.55,3,3,1,,
566881,52,M,True,True,USA,New York,LGA,106,8,112,831.0,5,0,5,600.0,4,1261.89,4,4,20.05,5.0,1657.0,10.0,5,0.0,6.0,4.0,14293.07850267955,1659.51,4,4,1,2.0,
567052,17,M,False,False,USA,Dallas,DAL,106,8,121,905.0,1,0,1,168.0,0,0.0,1,1,7.0,1.0,700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0
567219,36,F,False,False,USA,Washington,IAD,106,8,162,1201.0,3,0,3,264.0,3,1506.03,3,3,6.89,3.0,959.0,6.0,3,0.0,3.0,2.0,2943.3086296768156,547.03,2,3,1,,
569817,35,M,True,False,USA,Houston,IAH,104,8,129,950.0,3,0,3,504.0,1,261.43,3,3,20.84,4.0,2174.0,4.0,2,0.0,2.0,2.0,739.0211120100386,139.43,1,1,1,,1.0
571084,59,F,True,False,USA,San Diego,NZY,104,9,150,1122.0,4,0,4,408.0,2,734.17,4,4,14.21,5.0,3513.0,4.0,2,0.0,3.0,1.0,8091.61857396744,734.17,2,2,1,1.0,
571523,45,F,True,False,USA,Dallas,DAL,103,8,103,766.0,3,0,3,264.0,3,1531.91,2,2,6.65,2.0,769.0,6.0,3,0.0,3.0,0.0,6451.549759659607,1141.29,3,3,1,,1.0
571639,40,F,True,True,USA,San Francisco,SFO,103,9,100,725.0,2,0,2,216.0,2,439.35,1,1,2.71,1.0,126.0,4.0,2,0.0,2.0,2.0,5041.84466070168,881.69,2,2,1,,
571819,49,F,True,False,USA,Los Angeles,LAX,103,8,129,969.0,3,0,3,192.0,3,827.13,3,3,4.61,3.0,411.0,6.0,3,0.0,3.0,1.0,6630.915721137384,827.13,3,3,1,1.0,
574134,42,F,True,False,USA,Houston,HOU,102,8,92,691.0,2,0,2,240.0,2,528.0699999999999,1,1,3.89,1.0,159.0,4.0,2,0.0,2.0,1.0,4744.101187428136,788.3299999999999,2,2,1,,
574440,49,F,True,True,USA,San Francisco,SFO,102,8,110,822.0,2,0,2,192.0,2,2557.25,2,2,7.74,2.0,1424.0,4.0,2,0.0,2.0,2.0,5822.226881105384,1133.25,2,2,1,,
575092,24,F,False,False,Canada,London,YXU,102,8,120,895.0,1,0,1,144.0,0,0.0,1,1,6.0,2.0,1836.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
575500,51,M,False,False,USA,San Diego,NZY,102,8,98,736.0,2,0,2,96.0,2,1691.6399999999999,2,2,3.61,2.0,473.0,4.0,2,0.0,2.0,0.0,6711.783401706581,1218.6399999999999,2,2,1,,
576272,39,F,False,True,USA,Charlotte,CLT,101,8,130,961.0,4,0,4,264.0,4,1728.9299999999998,3,3,5.71,3.0,1215.0,8.0,4,0.0,4.0,2.0,6907.860186464588,1156.7,4,4,1,1.0,
576366,44,F,False,False,Canada,Toronto,YTZ,101,8,156,1157.0,3,0,3,360.0,3,1292.24,2,2,9.770000000000001,2.0,571.0,6.0,3,0.0,3.0,2.0,4463.231236357344,848.32,3,3,1,,
576612,37,F,False,False,USA,Austin,AUS,101,8,154,1141.0,5,0,5,504.0,4,10816.199999999999,4,4,18.52,7.0,5490.0,10.0,5,0.0,8.0,1.0,10564.908064661753,5799.019999999999,4,4,1,,
577180,48,F,True,False,USA,New York,JFK,101,8,139,1031.0,5,0,5,504.0,5,2414.69,5,5,17.9,5.0,1647.0,9.0,4,0.0,5.0,3.0,8455.559234387189,767.6899999999999,4,5,1,1.0,
577381,47,F,True,True,USA,Tacoma,TCM,101,8,93,691.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
581110,43,F,True,True,USA,Tulsa,TUL,99,8,71,530.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
581595,17,F,False,True,Canada,Edmonton,YEG,99,9,101,753.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
581685,57,F,True,True,USA,New York,LGA,99,8,120,903.0,1,0,1,48.0,1,487.57,1,1,1.88,1.0,89.0,2.0,1,0.0,1.0,1.0,2289.2073556457563,398.57,1,1,1,,
582903,23,F,False,False,Canada,Toronto,YZD,98,9,377,8520.0,2,1,1,48.0,1,4171.86,1,1,0.96,3.0,513.0,2.0,1,0.0,3.0,2.0,2295.196520005883,3658.8599999999997,1,1,1,,
583016,42,F,True,True,USA,Laredo,LRD,98,8,115,859.0,1,0,1,96.0,1,168.69,1,1,2.82,1.0,126.0,2.0,1,0.0,1.0,0.0,249.09415766724536,42.69,1,1,1,,
583664,47,F,True,False,USA,Detroit,DET,98,9,109,815.0,2,0,2,96.0,2,450.33000000000004,2,2,2.61,2.0,121.0,4.0,2,0.0,2.0,1.0,1878.3562386502067,329.33000000000004,1,2,1,,
584525,49,F,False,False,USA,New York,LGA,97,8,234,1740.0,7,0,7,1248.0,6,5553.4,5,5,45.47,6.0,5412.0,12.0,6,0.0,7.0,3.0,7499.178976036536,2449.54,6,6,1,1.0,
584549,54,F,False,False,USA,St. Louis,STL,97,11,424,8855.0,5,1,4,360.0,2,0.0,4,4,15.75,5.0,3273.0,3.0,1,0.0,2.0,1.0,2470.8949707153297,0.0,2,2,1,2.0,
586006,41,F,False,True,USA,Los Angeles,LAX,97,8,123,920.0,3,0,3,336.0,3,2666.17,3,3,12.709999999999999,3.0,1366.0,6.0,3,0.0,3.0,3.0,6996.6820765061,1300.17,2,3,1,,
586272,17,F,False,False,USA,Colorado Springs,COS,97,8,322,8115.0,3,1,2,240.0,2,639.45,1,1,1.97,1.0,272.0,4.0,2,0.0,2.0,0.0,3728.6029230227446,660.16,1,2,1,,
586672,25,F,False,False,USA,Baltimore,BWI,96,8,112,833.0,4,0,4,384.0,3,1212.7,3,3,10.85,3.0,906.0,8.0,4,0.0,5.0,2.0,6491.607220083851,2090.3199999999997,4,3,1,1.0,
586701,41,M,False,False,USA,Philadelphia,PNE,96,8,197,1473.0,4,0,4,384.0,3,1509.2,4,4,18.65,4.0,2363.0,5.0,2,0.0,3.0,1.0,3713.3042121712147,186.2,3,3,1,1.0,
586774,39,F,True,True,USA,New York,LGA,96,8,93,691.0,3,0,3,216.0,3,1528.2799999999997,3,3,6.65,4.0,525.0,6.0,3,0.0,4.0,1.0,5058.34640342293,1084.28,3,3,1,1.0,
586953,39,F,False,True,USA,Memphis,MEM,96,8,128,948.0,4,0,4,384.0,3,1540.84,3,3,12.58,3.0,1370.0,6.0,3,0.0,3.0,2.0,4842.745006644956,922.68,2,3,1,,
587373,51,F,True,False,USA,Jacksonville,NCA,96,8,166,1228.0,5,0,5,864.0,4,5034.03,5,5,32.97,7.0,5282.0,8.0,4,0.0,6.0,3.0,4021.8670854735687,1728.0300000000002,4,4,1,,
588370,38,M,True,True,Canada,Calgary,YYC,96,8,80,600.0,4,0,4,528.0,2,0.0,3,3,18.78,4.0,5480.0,4.0,2,0.0,2.0,2.0,4329.10942568326,288.83,2,2,1,1.0,1.0
590471,54,F,True,False,Canada,Toronto,YTZ,95,10,144,1059.0,4,0,4,456.0,4,2246.7,2,2,2.5,3.0,166.0,8.0,4,0.0,7.0,3.0,21612.863195871145,13193.0,4,4,1,,
590558,26,F,True,False,USA,Milwaukee,MKE,94,9,134,1002.0,3,0,3,408.0,1,672.01,3,3,15.8,4.0,5434.0,2.0,1,0.0,1.0,1.0,695.9276089551432,130.01,1,1,1,,2.0
592035,43,F,False,True,USA,Jacksonville,LRF,94,9,285,7531.0,4,1,3,432.0,3,893.98,2,2,11.03,3.0,518.0,6.0,3,0.0,5.0,2.0,3266.5827860887907,1197.8600000000001,3,3,1,1.0,
593536,45,F,True,True,USA,Houston,EFD,93,8,123,905.0,5,0,5,600.0,4,2497.9300000000003,4,4,17.560000000000002,4.0,3316.0,8.0,4,0.0,4.0,3.0,7307.102129379592,1358.45,4,4,1,,
594875,17,F,False,True,Canada,Edmonton,YED,92,8,117,879.0,1,0,1,120.0,0,0.0,1,1,5.0,1.0,1110.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
597434,39,F,False,False,USA,Austin,AUS,91,8,296,7927.0,5,1,4,552.0,4,1375.1399999999999,2,2,4.61,2.0,803.0,7.0,3,0.0,4.0,2.0,13778.949954178004,2167.42,4,4,1,,
597946,53,F,True,False,USA,Atlanta,ATL,91,8,94,703.0,2,0,2,72.0,2,288.28,1,1,2.92,1.0,162.0,4.0,2,0.0,2.0,2.0,1767.1748936540987,308.11,2,2,1,,
598533,37,F,False,True,Canada,Victoria,YYJ,91,8,219,6518.0,3,1,2,408.0,2,1020.07,2,2,14.93,2.0,1708.0,4.0,2,0.0,3.0,1.0,14280.960262615292,680.07,2,2,1,1.0,
600444,52,F,True,False,Canada,Edmonton,YXD,90,8,144,1074.0,5,0,5,288.0,4,1949.83,5,5,9.61,5.0,690.0,10.0,5,0.0,5.0,2.0,10396.194292009404,1259.83,4,5,1,1.0,1.0
600842,30,F,False,False,USA,Birmingham,BHM,90,8,220,6850.0,4,1,3,432.0,1,0.0,2,2,6.0,3.0,1017.0,2.0,1,0.0,1.0,0.0,7847.835405788397,1431.75,1,1,1,,
600886,39,F,False,False,USA,Cincinnati,LUK,90,9,135,995.0,4,0,4,384.0,3,3158.5299999999997,4,4,18.18,4.0,2727.0,7.0,3,0.0,4.0,2.0,5444.186167334767,814.53,4,4,1,1.0,1.0
601116,28,F,False,False,USA,Madison,MSN,90,8,88,659.0,2,0,2,240.0,1,696.99,2,2,9.01,3.0,2082.0,2.0,1,0.0,1.0,0.0,1315.4297220126166,238.99,1,1,1,,
602478,25,F,True,False,USA,New York,LGA,89,8,141,1039.0,2,0,2,648.0,0,0.0,2,2,27.0,3.0,7392.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
602748,42,M,True,False,USA,Oklahoma City,TIK,89,8,210,1549.0,4,0,4,384.0,4,1906.14,3,3,6.47,3.0,1222.0,8.0,4,0.0,5.0,2.0,18955.639064794737,12107.34,4,4,1,,1.0
602827,55,F,True,True,USA,San Jose,SJC,89,8,141,1058.0,5,0,5,384.0,4,5149.34,5,5,13.6,5.0,1793.0,10.0,5,0.0,5.0,3.0,18842.670857897465,3356.34,4,4,1,,2.0
603100,25,F,False,True,USA,Fort Worth,FTW,89,8,63,467.0,1,0,1,408.0,0,0.0,1,1,17.0,1.0,2448.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
606290,37,F,True,False,USA,New York,JFK,88,10,120,892.0,4,0,4,336.0,3,2411.51,4,4,12.469999999999999,5.0,3182.0,6.0,3,0.0,3.0,3.0,10195.621871737116,1809.51,2,3,1,,
607028,48,F,False,False,USA,Seattle,BFI,87,8,119,879.0,4,0,4,360.0,3,5571.83,4,4,16.759999999999998,5.0,3779.0,7.0,3,0.0,5.0,3.0,9617.722404121092,1944.83,3,3,1,1.0,
608296,40,F,True,False,USA,San Diego,NZY,87,8,143,1083.0,4,0,4,600.0,2,1471.99,4,4,23.98,5.0,7137.0,4.0,2,0.0,2.0,1.0,3515.8135502931773,640.99,2,2,1,,1.0
609221,29,F,False,False,USA,Oakland,OAK,86,8,98,723.0,1,0,1,96.0,1,0.0,0,0,0.0,0.0,0.0,2.0,1,0.0,1.0,1.0,4031.3077580439385,686.5,1,1,1,,
609720,36,F,False,True,USA,Phoenix,PHX,86,8,192,3970.0,4,1,3,240.0,3,994.05,2,2,3.61,2.0,262.0,6.0,3,0.0,3.0,1.0,7784.075652925179,1401.73,3,3,1,,
610294,51,F,True,False,USA,New York,LGA,86,9,109,814.0,2,0,2,144.0,2,1764.8600000000001,2,2,2.38,2.0,344.0,4.0,2,0.0,2.0,1.0,8039.530737908118,1420.8600000000001,2,2,1,,
610482,35,F,False,False,USA,Winston-Salem,INT,86,8,147,1098.0,5,0,5,432.0,3,1491.93,5,5,15.54,7.0,4514.0,6.0,3,0.0,3.0,2.0,6449.290028658727,1136.93,3,3,1,,1.0
612002,42,F,False,True,USA,Los Angeles,LAX,85,9,294,7222.0,5,1,4,648.0,2,2901.7799999999997,3,3,25.509999999999998,3.0,2376.0,5.0,2,0.0,4.0,2.0,10861.366759755452,2783.38,2,3,1,,
612220,16,M,False,False,USA,Lubbock,LBB,85,8,265,7688.0,3,1,2,0.0,2,0.0,0,0,0.0,0.0,0.0,3.0,1,0.0,3.0,3.0,17869.080414051743,438.49,2,2,1,1.0,
612812,68,M,True,False,USA,Orlando,MCO,85,8,135,995.0,1,0,1,336.0,0,0.0,1,1,14.0,1.0,1036.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0
613386,17,F,False,True,USA,Chicago,UGN,84,8,81,594.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
613941,43,F,True,False,USA,New York,LGA,84,8,219,2454.0,5,1,4,480.0,2,1163.46,4,4,18.72,6.0,3023.0,4.0,2,0.0,3.0,0.0,5275.759483393507,1517.46,2,2,1,1.0,2.0
614846,68,M,True,False,USA,Columbus,LCK,84,8,60,452.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
615922,66,M,True,False,USA,New York,LGA,83,8,82,611.0,2,0,2,192.0,1,0.0,1,1,6.0,1.0,306.0,2.0,1,0.0,1.0,0.0,3925.3077086321564,710.03,1,1,1,,
617407,40,F,True,True,USA,Honolulu,HNL,83,8,168,1251.0,2,0,2,216.0,2,893.11,2,2,7.18,3.0,1034.0,4.0,2,0.0,3.0,0.0,10160.554639135973,707.11,1,2,1,1.0,
618308,58,F,True,True,USA,Memphis,MEM,82,10,149,1103.0,2,0,2,144.0,2,449.69,2,2,4.74,2.0,309.0,4.0,2,0.0,2.0,2.0,3294.8453050739618,140.69,2,2,1,1.0,1.0
618780,34,F,False,True,USA,New York,JFK,82,8,129,960.0,3,0,3,336.0,3,2363.67,3,3,10.27,3.0,1288.0,6.0,3,0.0,3.0,2.0,6017.992887904863,1075.6699999999998,3,3,1,,
619109,39,F,False,False,USA,Portland,PWM,82,8,91,680.0,1,0,1,168.0,1,496.67,1,1,5.98,1.0,420.0,2.0,1,0.0,1.0,0.0,439.88496225048175,76.67,1,1,1,,
621113,28,F,False,False,USA,New York,LGA,81,8,169,1250.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
622708,41,F,False,False,USA,New York,LGA,81,8,149,1127.0,4,0,4,600.0,2,245.6,4,4,22.62,4.0,2506.0,4.0,2,0.0,2.0,1.0,4044.3590824325306,107.6,2,2,1,1.0,1.0
626114,16,F,False,False,USA,San Antonio,SKF,79,8,85,633.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
629725,45,F,False,False,USA,Atlanta,ATL,78,8,104,764.0,3,0,3,168.0,3,348.43,1,1,1.03,1.0,185.0,6.0,3,0.0,3.0,1.0,3561.467486170269,430.90000000000003,3,3,1,1.0,
629803,40,M,False,True,USA,Tulsa,TUL,78,8,157,1155.0,3,0,3,216.0,3,2523.2799999999997,2,2,5.630000000000001,3.0,1368.0,6.0,3,0.0,4.0,3.0,5513.456198062591,1931.82,2,3,1,1.0,1.0
632988,47,F,True,True,USA,Phoenix,PHX,76,8,126,935.0,3,0,3,288.0,3,2687.95,3,3,13.57,3.0,1983.0,5.0,2,0.0,3.0,1.0,4258.886245136389,704.95,3,3,1,,1.0
636078,54,F,True,False,USA,San Francisco,SFO,75,8,154,1159.0,3,0,3,144.0,3,624.36,3,3,3.06,4.0,142.0,6.0,3,0.0,4.0,2.0,8564.518886236257,624.36,3,3,1,2.0,1.0
638162,32,F,False,False,USA,Chicago,ORD,74,8,151,1117.0,6,0,6,600.0,3,300.93,5,5,19.9,5.0,2875.0,6.0,3,0.0,3.0,2.0,3320.3211848872434,549.69,2,3,1,1.0,
641310,43,F,False,True,USA,Los Angeles,LAX,73,8,163,1218.0,1,0,1,168.0,1,1818.78,1,1,5.97,1.0,1716.0,2.0,1,0.0,1.0,1.0,543.2325486799552,102.78,1,1,1,,
643324,64,F,True,False,USA,Oklahoma City,OKC,72,8,159,1196.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
646424,43,F,True,False,Canada,Montreal,YMX,71,8,349,8482.0,4,1,3,360.0,2,2003.06,3,3,16.98,6.0,5340.0,3.0,1,0.0,3.0,1.0,3564.032869816893,1307.06,2,2,1,,1.0
648852,55,F,True,True,Canada,Montreal,YUL,70,8,148,1106.0,2,0,2,168.0,2,388.74,2,2,4.29,2.0,276.0,4.0,2,0.0,2.0,2.0,3317.9963686134925,112.74,2,2,1,1.0,
650049,23,F,False,True,Canada,Gatineau,YND,69,8,152,1137.0,1,0,1,0.0,1,3237.3,1,1,8.61,2.0,2928.0,1.0,0,0.0,3.0,2.0,352.8538633736531,309.29999999999995,1,1,1,,
650055,33,F,True,False,USA,New York,LGA,69,8,84,627.0,2,0,2,72.0,2,1056.77,2,2,1.92,2.0,185.0,4.0,2,0.0,2.0,1.0,4840.348990839821,871.77,2,2,1,,
651269,46,F,False,True,USA,New York,LGA,69,9,151,1116.0,4,0,4,312.0,4,4587.6,4,4,9.6,5.0,777.0,8.0,4,0.0,5.0,2.0,9159.89649583706,3810.6,4,4,1,,1.0
668677,29,F,False,False,USA,New York,LGA,62,8,130,968.0,2,0,2,144.0,2,1506.3000000000002,2,2,3.7,3.0,870.0,4.0,2,0.0,3.0,0.0,2559.370169096667,636.3,2,2,1,,
668776,36,F,True,True,USA,Sacramento,SMF,62,8,98,724.0,3,0,3,456.0,2,831.99,3,3,17.95,4.0,4710.0,4.0,2,0.0,2.0,1.0,3347.7811549579133,47.99,2,2,1,1.0,1.0
669140,63,F,True,True,USA,Detroit,YIP,62,9,63,473.0,2,0,2,168.0,1,0.0,2,2,5.720000000000001,2.0,288.0,2.0,1,0.0,1.0,2.0,1351.9979223092437,0.0,1,1,1,1.0,
669155,19,F,False,True,USA,New York,LGA,62,8,78,584.0,1,0,1,408.0,0,0.0,1,1,17.0,1.0,1632.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1.0
669329,31,F,False,False,Canada,Vancouver,YVR,62,8,95,709.0,2,0,2,456.0,1,24433.86,2,2,17.98,4.0,22356.0,2.0,1,0.0,3.0,0.0,1956.1234294117967,2905.86,1,1,1,,
669348,39,F,True,False,USA,Bakersfield,BFL,62,8,122,921.0,2,0,2,240.0,2,1695.46,2,2,8.41,2.0,532.0,4.0,2,0.0,2.0,1.0,6498.374035333727,1163.46,2,2,1,,
669356,44,F,False,False,USA,Philadelphia,PHL,62,8,117,877.0,1,0,1,168.0,1,1096.43,1,1,5.68,1.0,705.0,2.0,1,0.0,1.0,1.0,2123.6255327378312,391.43,1,1,1,,
669449,43,F,True,False,USA,Tampa,TPA,62,8,518,15730.0,5,2,3,432.0,3,12930.560000000001,3,3,16.259999999999998,3.0,2863.0,6.0,3,0.0,4.0,2.0,18400.04996142236,10067.560000000001,3,3,1,,2.0
670471,38,F,True,True,USA,Louisville,LOU,62,8,87,647.0,2,0,2,144.0,2,1303.06,2,2,4.0600000000000005,2.0,916.0,4.0,2,0.0,2.0,1.0,2115.82031048303,387.06,2,2,1,,
670626,53,F,True,False,Canada,Victoria,YYJ,62,8,205,1535.0,4,0,4,336.0,3,1701.3899999999999,3,3,8.66,4.0,2220.0,6.0,3,0.0,3.0,2.0,7898.812407228377,1526.17,3,3,1,,
670971,40,F,False,False,USA,St. Louis,STL,62,8,90,674.0,1,0,1,24.0,1,190.49,1,1,0.03,1.0,0.0,2.0,1,0.0,1.0,0.0,1078.4733568217496,190.49,1,1,1,,
671066,48,F,True,True,USA,Providence,PVD,62,8,179,1326.0,1,0,1,168.0,1,649.51,1,1,6.05,1.0,552.0,2.0,1,0.0,1.0,0.0,689.9182729766255,97.51,1,1,1,,
671151,50,F,True,False,USA,Milwaukee,MKE,62,8,177,2563.0,5,1,4,624.0,4,1549.93,3,3,11.55,3.0,1270.0,8.0,4,0.0,5.0,3.0,6561.112469412108,1619.99,4,4,1,1.0,
671367,37,F,False,False,USA,Austin,AUS,62,8,167,1242.0,7,0,7,864.0,3,4941.77,7,7,32.54,9.0,7798.0,10.0,5,0.0,5.0,4.0,7276.594265037973,881.77,4,4,1,1.0,
671368,41,F,True,False,USA,Honolulu,HNL,62,8,81,609.0,1,0,1,168.0,1,0.0,1,1,6.82,1.0,804.0,2.0,1,0.0,1.0,1.0,5028.981251619449,0.0,1,1,1,1.0,
94883,51,F,True,False,USA,Kansas City,MCI,465,8,73,542.0,2,0,2,72.0,2,1617.2599999999998,2,2,1.8900000000000001,3.0,130.0,4.0,2,0.0,3.0,1.0,2907.3362708929435,1487.26,2,2,1,,
204997,37,F,True,False,USA,Kansas City,MCI,346,8,439,11193.0,5,2,3,432.0,3,421.28999999999996,2,2,7.35,3.0,616.0,6.0,3,0.0,4.0,1.0,3843.4415277556213,488.47,2,3,1,1.0,1.0
356046,33,F,False,False,Canada,Ottawa,YOW,221,8,101,752.0,2,0,2,144.0,2,1647.1100000000001,2,2,4.93,3.0,705.0,4.0,2,0.0,3.0,0.0,3793.987776198485,942.11,2,2,1,,
402332,31,F,False,False,USA,Sacramento,MCC,191,8,137,1017.0,2,0,2,96.0,2,475.32,2,2,2.7,3.0,109.0,4.0,2,0.0,3.0,0.0,4111.303503090102,475.32,2,2,1,1.0,2.0
411179,50,F,False,False,USA,San Jose,SJC,185,8,366,8420.0,4,1,3,480.0,2,0.0,3,3,18.759999999999998,4.0,5413.0,4.0,2,0.0,2.0,1.0,3748.4458475666606,0.0,2,2,1,2.0,
421700,40,F,False,True,USA,Richmond,RIC,180,8,141,1043.0,3,0,3,480.0,3,3566.79,3,3,16.41,4.0,3090.0,6.0,3,0.0,4.0,0.0,5708.53825137379,800.79,2,3,1,1.0,1.0
425953,37,F,True,False,USA,Nashville,BNA,177,8,181,1342.0,4,0,4,336.0,2,1352.24,4,4,9.709999999999999,7.0,1193.0,8.0,4,0.0,7.0,0.0,3138.9207961628713,762.24,4,3,1,1.0,1.0
449326,38,F,False,False,Canada,Halifax,YAW,165,8,214,1591.0,2,0,2,264.0,2,2008.06,2,2,8.309999999999999,2.0,715.0,4.0,2,0.0,2.0,1.0,7630.914610610106,1293.06,2,2,1,,
449804,41,F,True,False,USA,Tacoma,TCM,165,8,135,1007.0,3,0,3,216.0,3,2510.41,3,3,7.52,3.0,1067.0,6.0,3,0.0,3.0,3.0,7774.585795049012,1443.4099999999999,3,3,1,,
473467,42,F,True,False,USA,Austin,AUS,152,9,231,1720.0,4,0,4,624.0,3,1798.27,3,3,8.629999999999999,4.0,1147.0,6.0,3,0.0,4.0,2.0,6889.7601586770625,2580.65,3,3,1,,1.0
