user_id,age,gender,married,has_children,home_country,home_city,home_airport,user_since_days,total_session,total_clicks,total_session_duration_sec,trip_count,total_cancellation,total_successfull_trip,total_trip_duration_hrs,unique_destination_city,Total_spent,num_hotel_stayed,total_hotel_booking,total_nights,total_room,total_hotel_expenditure,total_flight_booked,total_return_flight,total_seat,total_checked_bags,total_distance_flown_km,total_flight_expenditure,total_airline_used,total_destination_airport_used,total_origin_airport_used,total_discounted_flight,total_discounted_hotel,age_group,avg_session_duration,clicks_per_session,trip_cancellation_rate,avg_seat_booked,avg_room_booked,avg_spend,flight_trip_ratio,hotel_trip_ratio,avg_hotel_stay,avg_distance_flown,avg_luggage,avg_discounted_flight,avg_discounted_hotel,trip_conversion_rate,travel_behavior,website_engagement_level,budget_behavior,flight_booking_segment,demographic_trip_type,life_stage_segement,hotel_stay_behavior,hotel_booking_behavior,value_score,score_based_clusters,perk,cluster
474278,24,F,False,False,USA,Portland,PWM,152,8,66,501.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Under 25,62.625,8.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,Infrequent Travelers,Medium,no_spend,never_flown,Single Traveller,single,short_stay_visitor,never_stayed_hotel,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,2
482548,28,F,False,True,USA,Houston,HOU,148,8,138,1547.0,5,1,4,600.0,4,2263.52,3,3,10.68,3.0,1608.0,8.0,4,5.0,3.0,17260.330843309726,10284.4,4,4,1,0.0,0.0,25-34,193.375,17.25,0.2,0.625,1.0,565.88,2.0,0.75,3.56,2157.541355413716,0.375,0.0,0.0,0.5,Frequent Travelers,Medium,economy_traveler,primarily_flight_booker,Single Parent Trip,single,medium_stay_visitors,frequent_booker,9,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
485260,49,F,True,True,USA,Chicago,UGN,147,8,119,884.0,2,0,2,192.0,2,1668.96,2,2,5.989999999999999,2.0,1018.0,4.0,2,2.0,1.0,3462.2713967401537,650.96,2,2,1,0.0,1.0,45-54,110.5,14.875,0.0,0.5,1.0,834.48,2.0,1.0,2.9949999999999997,865.5678491850384,0.25,0.0,0.5,0.25,Regular Travelers,Medium,budget_sensitive_traveler,primarily_flight_booker,Family Trip,established_family,medium_stay_visitors,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
485536,36,F,True,True,USA,Houston,HOU,146,9,84,635.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,35-44,70.55555555555556,9.333333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,Infrequent Travelers,Medium,no_spend,never_flown,Work Trip,established_family,short_stay_visitor,never_stayed_hotel,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,2
485780,39,F,False,True,USA,El Paso,BIF,146,8,160,1186.0,3,0,3,384.0,2,1699.6,3,3,16.0,3.0,5561.0,3.0,1,2.0,1.0,3152.001270175616,494.6,2,2,1,0.0,1.0,35-44,148.25,20.0,0.0,0.6666666666666666,1.0,566.5333333333333,1.0,1.0,5.333333333333333,1050.6670900585386,0.3333333333333333,0.0,0.3333333333333333,0.375,Regular Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Single Parent Trip,single,long_term_guests,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
488009,46,F,False,False,USA,Baltimore,BWI,145,8,79,584.0,2,0,2,24.0,2,524.1,1,1,2.04,1.0,464.0,3.0,1,2.0,0.0,1082.7599392645177,119.46,2,2,1,0.0,0.0,45-54,73.0,9.875,0.0,0.6666666666666666,1.0,262.05,1.5,0.5,2.04,360.91997975483923,0.0,0.0,0.0,0.25,Regular Travelers,Medium,economy_traveler,frequent_flight_booker,Single Traveller,single,medium_stay_visitors,occassional_booker,11,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
491925,52,M,False,False,USA,New York,JFK,143,8,150,1123.0,6,0,6,720.0,5,5243.83,5,5,20.97,7.0,3413.0,10.0,5,7.0,0.0,8304.482715345466,4132.469999999999,4,5,1,0.0,1.0,45-54,140.375,18.75,0.0,0.7,1.4,873.9716666666667,1.6666666666666667,0.8333333333333334,4.194,830.4482715345466,0.0,0.0,0.2,0.75,travel_lovers,Medium,economy_traveler,frequent_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
494441,44,F,False,True,USA,Colorado Springs,COS,142,8,233,1715.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,35-44,214.375,29.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,Infrequent Travelers,Medium,no_spend,never_flown,Single Traveller,single,short_stay_visitor,never_stayed_hotel,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,2
497680,39,F,False,True,USA,New York,LGA,140,8,111,846.0,3,0,3,240.0,2,1237.69,3,3,8.96,3.0,742.0,4.0,2,2.0,1.0,4119.009237763327,683.69,1,2,1,0.0,0.0,35-44,105.75,13.875,0.0,0.5,1.0,412.56333333333333,1.3333333333333333,1.0,2.986666666666667,1029.7523094408318,0.25,0.0,0.0,0.375,Regular Travelers,Medium,economy_traveler,occasional_flight_booker,Single Parent Trip,single,medium_stay_visitors,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
499038,30,F,False,False,USA,Richmond,RIC,140,8,128,963.0,4,0,4,408.0,3,1598.4,3,3,9.62,4.0,4076.0,6.0,3,3.0,3.0,6716.191222805028,1187.5,3,3,1,0.0,0.0,25-34,120.375,16.0,0.0,0.5,1.3333333333333333,399.6,1.5,0.75,3.2066666666666666,1119.365203800838,0.5,0.0,0.0,0.5,Frequent Travelers,Medium,economy_traveler,frequent_flight_booker,Single Traveller,single,medium_stay_visitors,frequent_booker,6,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
499379,65,F,True,False,USA,Reno,RNO,139,9,137,1017.0,2,0,2,168.0,1,499.23,2,2,6.85,2.0,720.0,2.0,1,1.0,0.0,2850.8624562516375,499.23,1,1,1,0.0,2.0,55-64,113.0,15.222222222222221,0.0,0.5,1.0,249.615,1.0,1.0,3.425,1425.4312281258187,0.0,0.0,1.0,0.2222222222222222,Regular Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Single Traveller,senior_couple,medium_stay_visitors,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
503161,46,F,True,False,Canada,Halifax,YAW,137,9,103,765.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,45-54,85.0,11.444444444444445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,Infrequent Travelers,Medium,no_spend,never_flown,Single Traveller,established_couple,short_stay_visitor,never_stayed_hotel,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,2
505933,47,F,True,False,USA,Houston,IAH,136,8,194,2175.0,3,1,2,264.0,2,1733.94,2,2,8.45,2.0,1095.0,4.0,2,2.0,0.0,3351.074143688198,638.94,2,2,1,0.0,1.0,45-54,271.875,24.25,0.3333333333333333,0.5,1.0,866.97,2.0,1.0,4.225,837.7685359220495,0.0,0.0,0.5,0.25,Regular Travelers,Medium,budget_sensitive_traveler,primarily_flight_booker,Single Traveller,established_couple,medium_stay_visitors,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
506675,47,F,False,True,USA,Detroit,DTW,136,8,113,843.0,4,0,4,480.0,2,1327.86,4,4,18.3,4.0,2022.0,6.0,3,3.0,2.0,7934.224784308702,1175.86,3,2,1,1.0,1.0,45-54,105.375,14.125,0.0,0.5,1.0,331.965,1.5,1.0,4.575,1322.3707973847836,0.3333333333333333,0.16666666666666666,0.25,0.5,Frequent Travelers,Medium,economy_traveler,frequent_flight_booker,Single Parent Trip,single,medium_stay_visitors,primarily_booker,9,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
506777,59,F,True,False,USA,Tulsa,TUL,135,8,109,806.0,1,0,1,72.0,1,0.0,1,1,2.04,2.0,700.0,2.0,1,2.0,2.0,736.0322402116807,0.0,1,1,1,1.0,0.0,55-64,100.75,13.625,0.0,1.0,2.0,0.0,2.0,1.0,2.04,368.01612010584034,1.0,0.5,0.0,0.125,Occasional Travelers,Medium,no_spend,primarily_flight_booker,Single Traveller,senior_couple,medium_stay_visitors,primarily_booker,16,cluster_4,Extended Stay Saver: Free musium Pass for hotel stays of 3 nights ,1
507133,26,F,False,False,Canada,Edmonton,YXD,135,8,113,837.0,3,0,3,288.0,2,2691.99,3,3,10.88,5.0,4620.0,4.0,2,3.0,2.0,5511.041383325966,2139.99,2,2,1,0.0,0.0,25-34,104.625,14.125,0.0,0.75,1.6666666666666667,897.3299999999999,1.3333333333333333,1.0,3.626666666666667,1377.7603458314916,0.5,0.0,0.0,0.375,Regular Travelers,Medium,economy_traveler,occasional_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
507513,17,F,False,False,USA,Sacramento,MHR,135,12,114,853.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Under 25,71.08333333333333,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,Infrequent Travelers,Medium,no_spend,never_flown,Single Traveller,single,short_stay_visitor,never_stayed_hotel,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,2
508360,36,F,False,False,USA,New York,JFK,135,8,127,934.0,2,0,2,168.0,2,1854.96,2,2,4.49,3.0,798.0,4.0,2,3.0,0.0,2584.9702978888117,1564.96,2,2,1,1.0,0.0,35-44,116.75,15.875,0.0,0.75,1.5,927.48,2.0,1.0,2.245,646.2425744722029,0.0,0.25,0.0,0.25,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
508829,16,F,False,False,USA,Burlington,BTV,134,8,312,8040.0,5,1,4,528.0,3,6135.93,4,4,21.06,4.0,3646.0,6.0,3,3.0,1.0,19597.95787968543,3344.93,3,3,1,0.0,0.0,Under 25,1005.0,39.0,0.2,0.5,1.0,1533.9825,1.5,1.0,5.265,3266.3263132809047,0.16666666666666666,0.0,0.0,0.5,Frequent Travelers,High,economy_traveler,frequent_flight_booker,Single Traveller,single,long_term_guests,primarily_booker,9,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",0
508901,51,F,True,True,Canada,Hamilton,YHM,134,8,76,563.0,2,0,2,72.0,2,919.09,2,2,1.8,2.0,157.0,4.0,2,2.0,1.0,3968.5894098307217,762.09,2,2,1,0.0,0.0,45-54,70.375,9.5,0.0,0.5,1.0,459.545,2.0,1.0,0.9,992.1473524576804,0.25,0.0,0.0,0.25,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Family Trip,established_family,short_stay_visitor,primarily_booker,16,cluster_4,Extended Stay Saver: Free musium Pass for hotel stays of 3 nights ,1
509115,36,F,False,False,USA,Los Angeles,LAX,134,8,157,1166.0,8,0,8,1152.0,4,5142.110000000001,7,7,35.2,9.0,7240.0,10.0,5,7.0,5.0,16523.642028878432,4569.35,5,5,1,1.0,0.0,35-44,145.75,19.625,0.0,0.7,1.2857142857142858,642.7637500000001,1.25,0.875,5.028571428571429,1652.3642028878432,0.5,0.1,0.0,1.0,travel_lovers,Medium,economy_traveler,occasional_flight_booker,Single Traveller,single,long_term_guests,primarily_booker,14,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
509221,38,F,False,False,USA,Kansas City,MCI,134,9,161,1186.0,4,0,4,384.0,3,1069.4499999999998,4,4,13.09,4.0,2156.0,6.0,3,3.0,3.0,3003.654722796114,349.45,2,3,1,1.0,0.0,35-44,131.77777777777777,17.88888888888889,0.0,0.5,1.0,267.36249999999995,1.5,1.0,3.2725,500.609120466019,0.5,0.16666666666666666,0.0,0.4444444444444444,Frequent Travelers,Medium,economy_traveler,frequent_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,9,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
509354,44,M,True,False,USA,Tallahassee,TLH,134,8,111,828.0,4,0,4,672.0,2,371.46,3,3,24.01,3.0,4015.0,4.0,2,2.0,1.0,2558.3587607702025,242.46,2,2,1,1.0,0.0,35-44,103.5,13.875,0.0,0.5,1.0,92.865,1.0,0.75,8.003333333333334,639.5896901925506,0.25,0.25,0.0,0.5,Frequent Travelers,Medium,economy_traveler,occasional_flight_booker,Single Traveller,established_couple,long_term_guests,frequent_booker,7,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
509598,38,F,False,False,Canada,Winnipeg,YWG,134,8,125,928.0,3,0,3,336.0,3,1442.59,3,3,12.73,3.0,1653.0,6.0,3,3.0,2.0,5942.607395125022,739.5899999999999,3,3,1,1.0,0.0,35-44,116.0,15.625,0.0,0.5,1.0,480.8633333333333,2.0,1.0,4.243333333333333,990.4345658541703,0.3333333333333333,0.16666666666666666,0.0,0.375,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
509638,46,F,True,True,USA,Reno,RNO,134,8,115,865.0,1,0,1,24.0,1,0.0,0,0,0.0,0.0,0.0,2.0,1,1.0,0.0,1141.7396310035715,207.08,1,1,1,0.0,0.0,45-54,108.125,14.375,0.0,0.5,-1.0,0.0,2.0,0.0,-1.0,570.8698155017858,0.0,0.0,-1.0,0.125,Occasional Travelers,Medium,no_spend,primarily_flight_booker,Work Trip,established_family,short_stay_visitor,never_stayed_hotel,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),2
510108,51,F,True,False,USA,Colorado Springs,COS,134,9,271,2539.0,4,1,3,672.0,3,2588.23,2,2,19.64,2.0,1971.0,6.0,3,4.0,3.0,4555.655515428042,1206.79,3,3,1,0.0,0.0,45-54,282.1111111111111,30.11111111111111,0.25,0.6666666666666666,1.0,862.7433333333333,2.0,0.6666666666666666,9.82,759.2759192380071,0.5,0.0,0.0,0.3333333333333333,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,established_couple,long_term_guests,frequent_booker,11,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
510112,45,F,True,False,USA,New Orleans,MSY,134,8,121,903.0,1,0,1,528.0,1,1978.55,1,1,20.67,1.0,1580.0,2.0,1,1.0,1.0,2264.5477315295047,398.55,1,1,1,0.0,0.0,35-44,112.875,15.125,0.0,0.5,1.0,1978.55,2.0,1.0,20.67,1132.2738657647524,0.5,0.0,0.0,0.125,Occasional Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,established_couple,holidays,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
510164,33,F,True,True,Canada,Montreal,YMX,134,8,121,896.0,2,0,2,360.0,2,0.0,2,2,13.9,2.0,1657.0,4.0,2,2.0,1.0,4417.494627099514,0.0,2,2,1,2.0,0.0,25-34,112.0,15.125,0.0,0.5,1.0,0.0,2.0,1.0,6.95,1104.3736567748786,0.25,0.5,0.0,0.25,Regular Travelers,Medium,no_spend,primarily_flight_booker,Family Trip,young_family,long_term_guests,primarily_booker,16,cluster_4,Extended Stay Saver: Free musium Pass for hotel stays of 3 nights ,1
510188,34,F,False,False,USA,San Antonio,SAT,134,11,614,16055.0,8,2,6,744.0,4,11414.55,5,5,27.83,5.0,5736.0,8.0,4,5.0,3.0,18265.484084960834,9866.23,3,4,1,0.0,0.0,25-34,1459.5454545454545,55.81818181818182,0.25,0.625,1.0,1902.425,1.3333333333333333,0.8333333333333334,5.566,2283.185510620104,0.375,0.0,0.0,0.5454545454545454,travel_lovers,V.High,economy_traveler,occasional_flight_booker,Single Traveller,single,long_term_guests,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,0
510369,48,F,False,False,USA,Bakersfield,BFL,134,8,149,1104.0,3,0,3,408.0,3,2106.46,3,3,14.59,3.0,1578.0,6.0,3,3.0,0.0,7815.287204966983,1011.46,2,3,1,1.0,0.0,45-54,138.0,18.625,0.0,0.5,1.0,702.1533333333333,2.0,1.0,4.863333333333333,1302.5478674944973,0.0,0.16666666666666666,0.0,0.375,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
510618,45,F,True,True,USA,San Diego,SAN,134,8,121,901.0,3,0,3,192.0,2,1601.78,3,3,10.510000000000002,3.0,1617.0,3.0,1,2.0,0.0,3796.3086252020776,549.78,2,2,1,0.0,1.0,35-44,112.625,15.125,0.0,0.6666666666666666,1.0,533.9266666666666,1.0,1.0,3.503333333333334,1265.4362084006925,0.0,0.0,0.3333333333333333,0.375,Regular Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Family Trip,established_family,medium_stay_visitors,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
510676,48,F,True,True,USA,New York,LGA,133,8,125,941.0,3,0,3,192.0,3,1224.12,3,3,4.529999999999999,4.0,248.0,6.0,3,4.0,1.0,4830.2712186076715,976.12,3,3,1,0.0,0.0,45-54,117.625,15.625,0.0,0.6666666666666666,1.3333333333333333,408.03999999999996,2.0,1.0,1.5099999999999998,805.0452031012786,0.16666666666666666,0.0,0.0,0.375,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Family Trip,established_family,short_stay_visitor,primarily_booker,16,cluster_4,Extended Stay Saver: Free musium Pass for hotel stays of 3 nights ,1
510822,44,F,False,False,USA,New York,JFK,133,9,136,1009.0,4,0,4,552.0,3,2666.24,3,3,19.79,4.0,5401.0,6.0,3,3.0,1.0,8874.56316922595,885.24,3,3,1,1.0,3.0,35-44,112.11111111111111,15.11111111111111,0.0,0.5,1.3333333333333333,666.56,1.5,0.75,6.596666666666667,1479.0938615376583,0.16666666666666666,0.16666666666666666,1.0,0.4444444444444444,Frequent Travelers,Medium,budget_sensitive_traveler,frequent_flight_booker,Single Traveller,single,long_term_guests,frequent_booker,4,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
510960,38,F,False,False,USA,Tallahassee,TLH,133,8,167,1238.0,3,0,3,168.0,3,1150.3,2,2,4.59,2.0,574.0,6.0,3,3.0,1.0,3707.32578476742,694.26,3,3,1,0.0,0.0,35-44,154.75,20.875,0.0,0.5,1.0,383.43333333333334,2.0,0.6666666666666666,2.295,617.88763079457,0.16666666666666666,0.0,0.0,0.375,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,frequent_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
511148,44,F,True,True,USA,New York,LGA,133,8,108,807.0,3,0,3,384.0,2,2130.85,3,3,15.74,3.0,1710.0,4.0,2,2.0,0.0,7400.803074886414,1300.85,2,2,1,0.0,2.0,35-44,100.875,13.5,0.0,0.5,1.0,710.2833333333333,1.3333333333333333,1.0,5.246666666666667,1850.2007687216035,0.0,0.0,0.6666666666666666,0.375,Regular Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Family Trip,established_family,long_term_guests,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
511578,51,F,True,True,USA,Wichita,ICT,133,8,157,1168.0,5,0,5,672.0,5,1392.71,5,5,21.729999999999997,7.0,4355.0,10.0,5,7.0,6.0,6965.538551556193,673.71,4,5,1,2.0,0.0,45-54,146.0,19.625,0.0,0.7,1.4,278.54200000000003,2.0,1.0,4.345999999999999,696.5538551556193,0.6,0.2,0.0,0.625,Frequent Travelers,Medium,economy_traveler,primarily_flight_booker,Family Trip,established_family,medium_stay_visitors,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
511665,45,M,False,True,USA,Nashville,BNA,133,8,372,8480.0,3,1,2,192.0,2,1236.61,2,2,7.699999999999999,3.0,1620.0,4.0,2,3.0,2.0,5701.780935871963,524.61,2,2,1,1.0,0.0,35-44,1060.0,46.5,0.3333333333333333,0.75,1.5,618.305,2.0,1.0,3.8499999999999996,1425.4452339679908,0.5,0.25,0.0,0.25,Regular Travelers,High,economy_traveler,primarily_flight_booker,Single Parent Trip,single,medium_stay_visitors,primarily_booker,16,cluster_4,Extended Stay Saver: Free musium Pass for hotel stays of 3 nights ,0
511712,28,F,False,False,USA,Buffalo,BUF,133,8,114,846.0,3,0,3,360.0,3,3469.45,2,2,9.02,3.0,1636.0,6.0,3,4.0,2.0,3220.7831348731015,1833.45,3,3,1,1.0,1.0,25-34,105.75,14.25,0.0,0.6666666666666666,1.5,1156.4833333333333,2.0,0.6666666666666666,4.51,536.7971891455169,0.3333333333333333,0.16666666666666666,0.5,0.375,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,frequent_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
511884,42,F,False,False,USA,Los Angeles,LAX,133,8,150,1112.0,4,0,4,312.0,3,3288.77,4,4,9.97,4.0,1623.0,8.0,4,4.0,1.0,9431.331725628756,1665.77,3,3,1,0.0,0.0,35-44,139.0,18.75,0.0,0.5,1.0,822.1925,2.0,1.0,2.4925,1178.9164657035944,0.125,0.0,0.0,0.5,Frequent Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
512028,43,F,False,False,USA,New York,LGA,133,8,136,998.0,2,0,2,96.0,2,823.29,2,2,2.77,2.0,59.0,4.0,2,2.0,1.0,4482.9209313500605,764.29,2,2,1,0.0,0.0,35-44,124.75,17.0,0.0,0.5,1.0,411.645,2.0,1.0,1.385,1120.7302328375151,0.25,0.0,0.0,0.25,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,short_stay_visitor,primarily_booker,16,cluster_4,Extended Stay Saver: Free musium Pass for hotel stays of 3 nights ,1
512144,17,F,False,False,USA,Riverside,RAL,133,9,77,571.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,Under 25,63.44444444444444,8.555555555555555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,Infrequent Travelers,Medium,no_spend,never_flown,Single Traveller,single,short_stay_visitor,never_stayed_hotel,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,2
512362,31,F,False,False,USA,Chicago,UGN,133,9,119,894.0,3,0,3,288.0,3,1082.6,3,3,8.51,3.0,523.0,6.0,3,3.0,2.0,4614.293185977043,787.6,3,3,1,1.0,0.0,25-34,99.33333333333333,13.222222222222221,0.0,0.5,1.0,360.8666666666666,2.0,1.0,2.8366666666666664,769.0488643295072,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
512610,39,F,False,False,USA,Las Vegas,LAS,133,9,147,1099.0,6,0,6,456.0,5,3601.3700000000003,3,3,7.21,4.0,1203.0,12.0,6,7.0,3.0,11354.438548725511,2849.8199999999997,5,5,1,1.0,0.0,35-44,122.11111111111111,16.333333333333332,0.0,0.5833333333333334,1.3333333333333333,600.2283333333334,2.0,0.5,2.4033333333333333,946.2032123937926,0.25,0.08333333333333333,0.0,0.6666666666666666,travel_lovers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,single,medium_stay_visitors,occassional_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
512848,35,F,False,False,USA,Houston,EFD,132,8,128,962.0,3,0,3,216.0,2,746.1800000000001,3,3,6.73,3.0,612.0,4.0,2,2.0,0.0,2658.8659321228693,522.1800000000001,2,2,1,0.0,1.0,25-34,120.25,16.0,0.0,0.5,1.0,248.7266666666667,1.3333333333333333,1.0,2.2433333333333336,664.7164830307173,0.0,0.0,0.3333333333333333,0.375,Regular Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
513289,34,F,False,False,Canada,Calgary,YYC,132,8,124,923.0,1,0,1,0.0,1,1063.31,1,1,2.79,1.0,874.0,1.0,0,1.0,0.0,2444.010633263403,189.31,1,1,1,0.0,0.0,25-34,115.375,15.5,0.0,1.0,1.0,1063.31,1.0,1.0,2.79,2444.010633263403,0.0,0.0,0.0,0.125,Occasional Travelers,Medium,economy_traveler,occasional_flight_booker,Single Traveller,single,medium_stay_visitors,primarily_booker,13,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
513611,48,F,False,False,USA,Washington,DCA,132,8,130,969.0,3,0,3,456.0,2,636.83,3,3,17.82,3.0,5406.0,4.0,2,2.0,1.0,4224.768859143014,164.83,2,2,1,1.0,1.0,45-54,121.125,16.25,0.0,0.5,1.0,212.27666666666667,1.3333333333333333,1.0,5.94,1056.1922147857535,0.25,0.25,0.3333333333333333,0.375,Regular Travelers,Medium,budget_sensitive_traveler,occasional_flight_booker,Single Traveller,single,long_term_guests,primarily_booker,12,cluster_2,Welcome_Aboard: 10% Discount for Next Booking valid 6 months,1
513683,52,M,True,False,USA,Fort Worth,FTW,132,8,173,1290.0,4,0,4,504.0,3,976.39,4,4,17.73,4.0,1413.0,6.0,3,3.0,4.0,4507.822889253612,365.39,3,3,1,1.0,1.0,45-54,161.25,21.625,0.0,0.5,1.0,244.0975,1.5,1.0,4.4325,751.3038148756019,0.6666666666666666,0.16666666666666666,0.25,0.5,Frequent Travelers,Medium,economy_traveler,frequent_flight_booker,Single Traveller,established_couple,medium_stay_visitors,primarily_booker,9,cluster_1,"Flaxi flyer Pass: 3% Personal Discount next flight, valid 1 year",1
514003,36,F,True,False,USA,Chicago,MDW,132,8,162,1203.0,3,0,3,240.0,3,3680.23,3,3,9.48,3.0,2916.0,6.0,3,3.0,4.0,4246.801817554078,764.23,3,3,1,0.0,0.0,35-44,150.375,20.25,0.0,0.5,1.0,1226.7433333333333,2.0,1.0,3.16,707.8003029256797,0.6666666666666666,0.0,0.0,0.375,Regular Travelers,Medium,economy_traveler,primarily_flight_booker,Single Traveller,established_couple,medium_stay_visitors,primarily_booker,15,cluster_3,Free Child's Flight or Hotel Stay (with accompanying adult booking),1
